"","from","to","year"
"63049",1818,3001,2016
"63050",1818,2181,2016
"63051",1818,3002,2016
"63052",1818,2357,2016
"63053",1819,2328,2016
"63054",1820,3003,2016
"63055",1820,3004,2016
"63056",1820,2699,2016
"63057",1821,2433,2016
"63058",1822,1823,2016
"63059",1822,2926,2016
"63060",1823,2926,2016
"63061",1824,2669,2016
"63062",1824,3005,2016
"63063",1825,2180,2016
"63064",1825,2728,2016
"63065",1826,2882,2016
"63066",1827,1853,2016
"63067",1827,2854,2016
"63068",1828,2014,2016
"63069",1828,2934,2016
"63070",1829,2241,2016
"63071",1829,2318,2016
"63072",1830,2115,2016
"63073",1830,2195,2016
"63074",1830,3006,2016
"63075",1831,1863,2016
"63076",1831,1989,2016
"63077",1832,1921,2016
"63078",1833,1862,2016
"63079",1834,2090,2016
"63080",1835,2928,2016
"63081",1836,1930,2016
"63082",1837,2141,2016
"63083",1838,2503,2016
"63084",1839,2879,2016
"63085",1840,2582,2016
"63086",1841,1974,2016
"63087",1841,3007,2016
"63088",1842,2409,2016
"63089",1843,1920,2016
"63090",1843,2542,2016
"63091",1844,2405,2016
"63092",1845,2640,2016
"63093",1846,2792,2016
"63094",1847,1868,2016
"63095",1847,1911,2016
"63096",1847,2402,2016
"63097",1847,2828,2016
"63098",1848,2763,2016
"63099",1849,2233,2016
"63100",1850,2117,2016
"63101",1851,1936,2016
"63102",1852,2068,2016
"63103",1852,2427,2016
"63104",1853,2854,2016
"63105",1854,2351,2016
"63106",1855,2681,2016
"63107",1856,2404,2016
"63108",1857,2401,2016
"63109",1858,2460,2016
"63110",1858,2055,2016
"63111",1858,2668,2016
"63112",1858,2695,2016
"63113",1859,1948,2016
"63114",1859,2615,2016
"63115",1860,1910,2016
"63116",1860,2229,2016
"63117",1860,2948,2016
"63118",1861,2803,2016
"63119",1862,2827,2016
"63120",1863,2269,2016
"63121",1863,1989,2016
"63122",1863,2058,2016
"63123",1863,2107,2016
"63124",1863,2586,2016
"63125",1864,2969,2016
"63126",1865,1892,2016
"63127",1866,2635,2016
"63128",1867,2327,2016
"63129",1868,2828,2016
"63130",1869,2102,2016
"63131",1869,2233,2016
"63132",1870,3008,2016
"63133",1871,2171,2016
"63134",1871,2366,2016
"63135",1872,2588,2016
"63136",1873,2103,2016
"63137",1873,2353,2016
"63138",1874,2219,2016
"63139",1874,2228,2016
"63140",1875,2473,2016
"63141",1876,1903,2016
"63142",1876,1945,2016
"63143",1876,2805,2016
"63144",1877,1939,2016
"63145",1878,2922,2016
"63146",1879,2212,2016
"63147",1879,2637,2016
"63148",1880,3009,2016
"63149",1881,2100,2016
"63150",1882,2768,2016
"63151",1883,2949,2016
"63152",1884,1954,2016
"63153",1884,2092,2016
"63154",1885,2766,2016
"63155",1886,2390,2016
"63156",1887,2425,2016
"63157",1888,2094,2016
"63158",1888,2996,2016
"63159",1889,2150,2016
"63160",1889,3010,2016
"63161",1889,2610,2016
"63162",1890,2155,2016
"63163",1890,3011,2016
"63164",1891,2051,2016
"63165",1891,2337,2016
"63166",1892,1955,2016
"63167",1892,3012,2016
"63168",1892,2165,2016
"63169",1892,2852,2016
"63170",1892,3013,2016
"63171",1893,2590,2016
"63172",1893,3014,2016
"63173",1893,2315,2016
"63174",1894,1972,2016
"63175",1894,2585,2016
"63176",1895,2548,2016
"63177",1896,2113,2016
"63178",1896,2127,2016
"63179",1896,2769,2016
"63180",1896,2225,2016
"63181",1896,2839,2016
"63182",1897,2196,2016
"63183",1897,2240,2016
"63184",1897,3015,2016
"63185",1898,2331,2016
"63186",1899,2486,2016
"63187",1899,2308,2016
"63188",1900,2898,2016
"63189",1901,2219,2016
"63190",1902,2787,2016
"63191",1902,2190,2016
"63192",1902,2342,2016
"63193",1903,1945,2016
"63194",1903,2558,2016
"63195",1904,1909,2016
"63196",1904,2685,2016
"63197",1904,3016,2016
"63198",1905,2509,2016
"63199",1906,2600,2016
"63200",1907,2878,2016
"63201",1908,1984,2016
"63202",1909,2685,2016
"63203",1910,2229,2016
"63204",1910,2948,2016
"63205",1911,2402,2016
"63206",1912,2036,2016
"63207",1912,2259,2016
"63208",1913,1950,2016
"63209",1914,2077,2016
"63210",1914,2467,2016
"63211",1915,1917,2016
"63212",1916,1953,2016
"63213",1916,1995,2016
"63214",1917,1945,2016
"63215",1918,2064,2016
"63216",1918,2796,2016
"63217",1919,2801,2016
"63218",1920,2542,2016
"63219",1921,1938,2016
"63220",1921,2043,2016
"63221",1921,3017,2016
"63222",1921,2344,2016
"63223",1921,3018,2016
"63224",1922,2097,2016
"63225",1922,2187,2016
"63226",1922,2740,2016
"63227",1923,2575,2016
"63228",1924,2122,2016
"63229",1924,2755,2016
"63230",1925,2651,2016
"63231",1926,1973,2016
"63232",1926,2972,2016
"63233",1927,2357,2016
"63234",1928,1944,2016
"63235",1928,3019,2016
"63236",1928,2678,2016
"63237",1929,2098,2016
"63238",1929,3020,2016
"63239",1929,2161,2016
"63240",1929,2705,2016
"63241",1929,3021,2016
"63242",1930,2788,2016
"63243",1931,2407,2016
"63244",1932,2012,2016
"63245",1932,2620,2016
"63246",1933,2037,2016
"63247",1933,2174,2016
"63248",1933,2248,2016
"63249",1933,2772,2016
"63250",1934,2751,2016
"63251",1935,2846,2016
"63252",1936,3022,2016
"63253",1937,2514,2016
"63254",1938,2043,2016
"63255",1939,2706,2016
"63256",1940,2694,2016
"63257",1941,2350,2016
"63258",1942,2346,2016
"63259",1943,2495,2016
"63260",1944,2678,2016
"63261",1945,2805,2016
"63262",1945,2558,2016
"63263",1946,2494,2016
"63264",1947,2007,2016
"63265",1947,2071,2016
"63266",1947,2083,2016
"63267",1947,2291,2016
"63268",1948,2615,2016
"63269",1949,2081,2016
"63270",1949,2155,2016
"63271",1949,2626,2016
"63272",1950,2968,2016
"63273",1951,2581,2016
"63274",1952,2755,2016
"63275",1953,1995,2016
"63276",1954,2082,2016
"63277",1954,2092,2016
"63278",1954,3023,2016
"63279",1955,2852,2016
"63280",1956,2771,2016
"63281",1957,2909,2016
"63282",1958,2108,2016
"63283",1958,2213,2016
"63284",1958,2238,2016
"63285",1958,2315,2016
"63286",1959,2155,2016
"63287",1959,2955,2016
"63288",1960,1968,2016
"63289",1961,2686,2016
"63290",1962,2090,2016
"63291",1962,2233,2016
"63292",1962,2238,2016
"63293",1963,2236,2016
"63294",1963,2777,2016
"63295",1964,2977,2016
"63296",1965,2210,2016
"63297",1966,2089,2016
"63298",1966,2292,2016
"63299",1967,2524,2016
"63300",1968,2095,2016
"63301",1968,2320,2016
"63302",1969,3024,2016
"63303",1970,2113,2016
"63304",1971,2097,2016
"63305",1971,2222,2016
"63306",1972,2585,2016
"63307",1973,2972,2016
"63308",1974,3007,2016
"63309",1975,2050,2016
"63310",1975,2637,2016
"63311",1976,2806,2016
"63312",1977,2021,2016
"63313",1977,3025,2016
"63314",1978,2541,2016
"63315",1979,2770,2016
"63316",1980,2593,2016
"63317",1981,2671,2016
"63318",1982,2444,2016
"63319",1983,2757,2016
"63320",1984,2611,2016
"63321",1984,2433,2016
"63322",1985,2323,2016
"63323",1986,2619,2016
"63324",1987,2918,2016
"63325",1988,2522,2016
"63326",1989,2158,2016
"63327",1989,2411,2016
"63328",1990,2275,2016
"63329",1991,2798,2016
"63330",1992,2047,2016
"63331",1993,2367,2016
"63332",1993,2913,2016
"63333",1994,2110,2016
"63334",1994,2613,2016
"63335",1995,2761,2016
"63336",1995,2860,2016
"63337",1996,2345,2016
"63338",1997,2170,2016
"63339",1997,2318,2016
"63340",1998,2499,2016
"63341",1999,2290,2016
"63342",2000,2318,2016
"63343",2001,2975,2016
"63344",2002,2057,2016
"63345",2002,2689,2016
"63346",2003,2043,2016
"63347",2004,2526,2016
"63348",2005,2399,2016
"63349",2006,2391,2016
"63350",2007,2071,2016
"63351",2007,2083,2016
"63352",2007,2291,2016
"63353",2008,2017,2016
"63354",2008,2067,2016
"63355",2008,3026,2016
"63356",2008,2266,2016
"63357",2008,2432,2016
"63358",2008,2248,2016
"63359",2009,3027,2016
"63360",2010,2421,2016
"63361",2011,3028,2016
"63362",2012,2620,2016
"63363",2013,2177,2016
"63364",2013,2442,2016
"63365",2014,2934,2016
"63366",2015,2247,2016
"63367",2016,2473,2016
"63368",2017,2248,2016
"63369",2018,2876,2016
"63370",2019,2156,2016
"63371",2019,2442,2016
"63372",2020,2206,2016
"63373",2020,2216,2016
"63374",2020,2831,2016
"63375",2021,3025,2016
"63376",2022,2176,2016
"63377",2022,2300,2016
"63378",2023,2837,2016
"63379",2024,2667,2016
"63380",2025,2151,2016
"63381",2026,2292,2016
"63382",2027,2802,2016
"63383",2028,2131,2016
"63384",2028,2904,2016
"63385",2029,2441,2016
"63386",2030,2759,2016
"63387",2031,2762,2016
"63388",2032,2749,2016
"63389",2032,2359,2016
"63390",2033,2809,2016
"63391",2034,2369,2016
"63392",2035,2172,2016
"63393",2035,2646,2016
"63394",2036,2259,2016
"63395",2037,2065,2016
"63396",2037,2174,2016
"63397",2037,2226,2016
"63398",2037,2248,2016
"63399",2037,2772,2016
"63400",2038,2468,2016
"63401",2039,2416,2016
"63402",2039,2595,2016
"63403",2040,2196,2016
"63404",2040,2240,2016
"63405",2040,2242,2016
"63406",2040,3015,2016
"63407",2041,2952,2016
"63408",2042,2151,2016
"63409",2042,2282,2016
"63410",2043,3029,2016
"63411",2043,3030,2016
"63412",2044,2076,2016
"63413",2045,2145,2016
"63414",2045,2859,2016
"63415",2046,2862,2016
"63416",2047,2309,2016
"63417",2047,2599,2016
"63418",2048,2647,2016
"63419",2049,2522,2016
"63420",2050,2637,2016
"63421",2051,2337,2016
"63422",2052,2849,2016
"63423",2053,2226,2016
"63424",2054,2106,2016
"63425",2054,2220,2016
"63426",2054,2961,2016
"63427",2055,2695,2016
"63428",2056,2079,2016
"63429",2056,2319,2016
"63430",2057,2689,2016
"63431",2058,2586,2016
"63432",2059,2566,2016
"63433",2060,2410,2016
"63434",2061,2387,2016
"63435",2062,2506,2016
"63436",2063,2289,2016
"63437",2064,2796,2016
"63438",2065,2226,2016
"63439",2065,2772,2016
"63440",2066,2447,2016
"63441",2067,3026,2016
"63442",2068,2427,2016
"63443",2069,2529,2016
"63444",2070,2119,2016
"63445",2070,2877,2016
"63446",2071,2083,2016
"63447",2071,2291,2016
"63448",2072,2347,2016
"63449",2073,2138,2016
"63450",2073,2902,2016
"63451",2074,2421,2016
"63452",2075,2148,2016
"63453",2076,2617,2016
"63454",2077,2467,2016
"63455",2077,3031,2016
"63456",2078,2156,2016
"63457",2079,2319,2016
"63458",2080,2717,2016
"63459",2080,2398,2016
"63460",2081,2155,2016
"63461",2081,2626,2016
"63462",2082,3023,2016
"63463",2083,2291,2016
"63464",2084,2557,2016
"63465",2085,2118,2016
"63466",2085,2267,2016
"63467",2085,2988,2016
"63468",2086,2218,2016
"63469",2086,2970,2016
"63470",2087,2577,2016
"63471",2088,2164,2016
"63472",2089,2292,2016
"63473",2090,2233,2016
"63474",2090,2238,2016
"63475",2091,2114,2016
"63476",2091,2204,2016
"63477",2091,2333,2016
"63478",2092,2747,2016
"63479",2093,2406,2016
"63480",2094,2996,2016
"63481",2095,2320,2016
"63482",2096,2735,2016
"63483",2097,2740,2016
"63484",2097,2222,2016
"63485",2098,3020,2016
"63486",2098,2161,2016
"63487",2098,2705,2016
"63488",2099,2116,2016
"63489",2099,2438,2016
"63490",2100,2207,2016
"63491",2101,2402,2016
"63492",2102,2561,2016
"63493",2102,2233,2016
"63494",2103,2353,2016
"63495",2104,2153,2016
"63496",2104,2321,2016
"63497",2105,2201,2016
"63498",2105,2458,2016
"63499",2106,2220,2016
"63500",2106,2961,2016
"63501",2107,2412,2016
"63502",2108,2213,2016
"63503",2108,2238,2016
"63504",2108,2315,2016
"63505",2109,2915,2016
"63506",2110,2613,2016
"63507",2111,2179,2016
"63508",2111,2892,2016
"63509",2112,2616,2016
"63510",2113,2225,2016
"63511",2113,2925,2016
"63512",2113,2839,2016
"63513",2113,2238,2016
"63514",2114,2204,2016
"63515",2114,2333,2016
"63516",2115,2195,2016
"63517",2115,3006,2016
"63518",2116,2129,2016
"63519",2116,2173,2016
"63520",2116,2438,2016
"63521",2117,2349,2016
"63522",2118,2267,2016
"63523",2119,2877,2016
"63524",2120,2155,2016
"63525",2120,2621,2016
"63526",2121,2155,2016
"63527",2122,2755,2016
"63528",2123,2479,2016
"63529",2124,2461,2016
"63530",2125,2746,2016
"63531",2126,2874,2016
"63532",2127,2769,2016
"63533",2128,2520,2016
"63534",2129,2173,2016
"63535",2129,2438,2016
"63536",2130,2194,2016
"63537",2130,2205,2016
"63538",2130,2829,2016
"63539",2131,2904,2016
"63540",2132,3032,2016
"63541",2133,2162,2016
"63542",2133,2164,2016
"63543",2134,2184,2016
"63544",2134,3033,2016
"63545",2135,2210,2016
"63546",2135,2271,2016
"63547",2136,2356,2016
"63548",2137,2888,2016
"63549",2138,2973,2016
"63550",2139,2607,2016
"63551",2140,2729,2016
"63552",2141,2824,2016
"63553",2142,2225,2016
"63554",2143,2197,2016
"63555",2143,2867,2016
"63556",2144,2395,2016
"63557",2145,2859,2016
"63558",2146,2475,2016
"63559",2147,2494,2016
"63560",2148,2231,2016
"63561",2148,3034,2016
"63562",2149,2237,2016
"63563",2149,2244,2016
"63564",2149,2959,2016
"63565",2150,3010,2016
"63566",2150,2610,2016
"63567",2151,2282,2016
"63568",2152,2693,2016
"63569",2153,2321,2016
"63570",2154,2183,2016
"63571",2154,2336,2016
"63572",2155,2955,2016
"63573",2155,2621,2016
"63574",2155,2626,2016
"63575",2155,3011,2016
"63576",2156,2442,2016
"63577",2157,2167,2016
"63578",2157,2662,2016
"63579",2158,2411,2016
"63580",2159,2832,2016
"63581",2160,2808,2016
"63582",2161,2705,2016
"63583",2162,2164,2016
"63584",2163,2630,2016
"63585",2164,2718,2016
"63586",2165,3013,2016
"63587",2166,2471,2016
"63588",2167,2662,2016
"63589",2168,2454,2016
"63590",2169,2201,2016
"63591",2170,2318,2016
"63592",2171,2366,2016
"63593",2172,2646,2016
"63594",2173,2438,2016
"63595",2174,2248,2016
"63596",2174,2772,2016
"63597",2175,2965,2016
"63598",2176,2300,2016
"63599",2177,2713,2016
"63600",2177,2442,2016
"63601",2178,2210,2016
"63602",2178,2271,2016
"63603",2179,2892,2016
"63604",2180,2728,2016
"63605",2181,3002,2016
"63606",2182,2516,2016
"63607",2183,2336,2016
"63608",2184,3033,2016
"63609",2185,2447,2016
"63610",2186,2610,2016
"63611",2187,2740,2016
"63612",2188,2193,2016
"63613",2188,2941,2016
"63614",2189,2745,2016
"63615",2190,2342,2016
"63616",2190,2539,2016
"63617",2191,2689,2016
"63618",2192,2396,2016
"63619",2193,2941,2016
"63620",2194,2205,2016
"63621",2194,2829,2016
"63622",2195,3006,2016
"63623",2196,2240,2016
"63624",2196,2242,2016
"63625",2196,3015,2016
"63626",2197,2867,2016
"63627",2198,2231,2016
"63628",2198,2318,2016
"63629",2199,2246,2016
"63630",2199,2597,2016
"63631",2200,2851,2016
"63632",2201,2458,2016
"63633",2202,2203,2016
"63634",2202,2214,2016
"63635",2202,2371,2016
"63636",2203,2214,2016
"63637",2203,2371,2016
"63638",2204,2333,2016
"63639",2205,2829,2016
"63640",2206,2216,2016
"63641",2206,2831,2016
"63642",2207,2580,2016
"63643",2208,2833,2016
"63644",2209,2921,2016
"63645",2210,2271,2016
"63646",2211,2497,2016
"63647",2212,2637,2016
"63648",2213,2238,2016
"63649",2213,2315,2016
"63650",2214,2371,2016
"63651",2215,2234,2016
"63652",2215,2996,2016
"63653",2216,2831,2016
"63654",2217,2500,2016
"63655",2218,2970,2016
"63656",2219,2228,2016
"63657",2220,2961,2016
"63658",2221,2238,2016
"63659",2222,2322,2016
"63660",2223,2309,2016
"63661",2224,2228,2016
"63662",2224,2433,2016
"63663",2225,2839,2016
"63664",2226,2772,2016
"63665",2227,2266,2016
"63666",2228,2433,2016
"63667",2229,2948,2016
"63668",2230,2612,2016
"63669",2231,3034,2016
"63670",2231,2318,2016
"63671",2232,2649,2016
"63672",2233,2238,2016
"63673",2233,2318,2016
"63674",2234,2996,2016
"63675",2235,2300,2016
"63676",2236,2777,2016
"63677",2237,2244,2016
"63678",2237,2959,2016
"63679",2238,2315,2016
"63680",2239,2915,2016
"63681",2240,2242,2016
"63682",2240,3015,2016
"63683",2241,2315,2016
"63684",2241,2318,2016
"63685",2242,3015,2016
"63686",2243,2841,2016
"63687",2244,2959,2016
"63688",2245,3035,2016
"63689",2246,2597,2016
"63690",2247,2772,2016
"63691",2248,2772,2016
"63692",1,90,2017
"63693",1,278,2017
"63694",1,487,2017
"63695",1,1751,2017
"63696",1,1815,2017
"63697",1,2185,2017
"63698",2,739,2017
"63699",2,2023,2017
"63700",2,2186,2017
"63701",3,1360,2017
"63702",3,2187,2017
"63703",4,762,2017
"63704",4,1319,2017
"63705",4,1768,2017
"63706",5,1356,2017
"63707",6,1079,2017
"63708",7,1790,2017
"63709",7,2188,2017
"63710",8,1957,2017
"63711",9,30,2017
"63712",9,1204,2017
"63713",9,1622,2017
"63714",9,1985,2017
"63715",9,2189,2017
"63716",10,524,2017
"63717",10,1290,2017
"63718",10,1595,2017
"63719",10,2006,2017
"63720",10,2111,2017
"63721",11,36,2017
"63722",11,77,2017
"63723",11,546,2017
"63724",11,677,2017
"63725",11,678,2017
"63726",11,928,2017
"63727",11,1459,2017
"63728",11,1588,2017
"63729",11,2190,2017
"63730",11,2191,2017
"63731",12,2192,2017
"63732",13,386,2017
"63733",13,1884,2017
"63734",13,2193,2017
"63735",14,1305,2017
"63736",14,1833,2017
"63737",14,1979,2017
"63738",15,1393,2017
"63739",15,1634,2017
"63740",15,1935,2017
"63741",15,1944,2017
"63742",15,2194,2017
"63743",16,192,2017
"63744",17,1365,2017
"63745",17,1606,2017
"63746",17,2195,2017
"63747",18,105,2017
"63748",19,1160,2017
"63749",19,2196,2017
"63750",20,2197,2017
"63751",21,808,2017
"63752",21,2198,2017
"63753",22,231,2017
"63754",22,1862,2017
"63755",23,622,2017
"63756",23,1570,2017
"63757",23,1673,2017
"63758",23,1809,2017
"63759",23,1845,2017
"63760",23,1928,2017
"63761",23,1964,2017
"63762",23,2199,2017
"63763",24,226,2017
"63764",24,696,2017
"63765",24,1885,2017
"63766",24,2099,2017
"63767",24,2200,2017
"63768",25,630,2017
"63769",25,1702,2017
"63770",25,2201,2017
"63771",26,791,2017
"63772",26,1076,2017
"63773",26,2202,2017
"63774",27,2203,2017
"63775",28,508,2017
"63776",28,692,2017
"63777",28,2204,2017
"63778",29,689,2017
"63779",29,1269,2017
"63780",29,1953,2017
"63781",29,2083,2017
"63782",29,2205,2017
"63783",30,1204,2017
"63784",30,1622,2017
"63785",30,1985,2017
"63786",30,2189,2017
"63787",31,136,2017
"63788",31,1740,2017
"63789",31,2206,2017
"63790",32,410,2017
"63791",32,970,2017
"63792",32,2207,2017
"63793",33,194,2017
"63794",33,210,2017
"63795",33,258,2017
"63796",33,819,2017
"63797",33,2208,2017
"63798",34,79,2017
"63799",34,878,2017
"63800",34,1659,2017
"63801",35,449,2017
"63802",35,1767,2017
"63803",35,1872,2017
"63804",35,2209,2017
"63805",35,2210,2017
"63806",36,677,2017
"63807",36,928,2017
"63808",36,1459,2017
"63809",36,1588,2017
"63810",37,403,2017
"63811",37,2211,2017
"63812",37,2212,2017
"63813",38,227,2017
"63814",38,803,2017
"63815",38,897,2017
"63816",38,1085,2017
"63817",38,1200,2017
"63818",38,1280,2017
"63819",38,2213,2017
"63820",39,617,2017
"63821",39,2020,2017
"63822",40,656,2017
"63823",41,77,2017
"63824",41,719,2017
"63825",41,1137,2017
"63826",41,2214,2017
"63827",42,584,2017
"63828",42,626,2017
"63829",42,1612,2017
"63830",42,2215,2017
"63831",42,2216,2017
"63832",43,2217,2017
"63833",44,69,2017
"63834",44,127,2017
"63835",44,459,2017
"63836",44,2218,2017
"63837",45,2219,2017
"63838",46,429,2017
"63839",46,2042,2017
"63840",46,2133,2017
"63841",46,2171,2017
"63842",46,2220,2017
"63843",47,1295,2017
"63844",48,98,2017
"63845",48,845,2017
"63846",48,1608,2017
"63847",48,1628,2017
"63848",48,2221,2017
"63849",49,56,2017
"63850",49,96,2017
"63851",49,516,2017
"63852",49,740,2017
"63853",49,794,2017
"63854",49,931,2017
"63855",49,2222,2017
"63856",49,2223,2017
"63857",50,51,2017
"63858",50,710,2017
"63859",50,957,2017
"63860",50,1295,2017
"63861",50,1530,2017
"63862",50,2120,2017
"63863",50,2224,2017
"63864",51,710,2017
"63865",51,957,2017
"63866",51,1295,2017
"63867",51,1530,2017
"63868",51,2120,2017
"63869",51,2224,2017
"63870",52,607,2017
"63871",52,1467,2017
"63872",52,1848,2017
"63873",52,1931,2017
"63874",52,2225,2017
"63875",52,2123,2017
"63876",52,2226,2017
"63877",53,1592,2017
"63878",53,2144,2017
"63879",54,378,2017
"63880",54,601,2017
"63881",54,1364,2017
"63882",54,2227,2017
"63883",55,425,2017
"63884",55,636,2017
"63885",55,1069,2017
"63886",55,1178,2017
"63887",55,2228,2017
"63888",55,1320,2017
"63889",55,1835,2017
"63890",55,2229,2017
"63891",55,2230,2017
"63892",56,516,2017
"63893",56,2223,2017
"63894",57,1253,2017
"63895",57,1700,2017
"63896",57,2231,2017
"63897",58,145,2017
"63898",58,146,2017
"63899",58,2232,2017
"63900",59,1416,2017
"63901",59,2145,2017
"63902",59,2181,2017
"63903",60,721,2017
"63904",60,1020,2017
"63905",60,2233,2017
"63906",61,2234,2017
"63907",62,204,2017
"63908",62,1427,2017
"63909",62,2235,2017
"63910",63,79,2017
"63911",63,122,2017
"63912",63,376,2017
"63913",63,2236,2017
"63914",63,878,2017
"63915",63,1111,2017
"63916",63,2237,2017
"63917",63,1659,2017
"63918",63,2238,2017
"63919",64,530,2017
"63920",64,1095,2017
"63921",64,2239,2017
"63922",65,388,2017
"63923",65,1391,2017
"63924",65,1586,2017
"63925",65,1939,2017
"63926",66,2093,2017
"63927",67,1235,2017
"63928",67,1891,2017
"63929",67,1999,2017
"63930",67,2096,2017
"63931",68,671,2017
"63932",68,1965,2017
"63933",68,2240,2017
"63934",69,127,2017
"63935",69,459,2017
"63936",69,2218,2017
"63937",70,834,2017
"63938",70,878,2017
"63939",70,1487,2017
"63940",70,1659,2017
"63941",71,999,2017
"63942",71,1319,2017
"63943",71,1352,2017
"63944",72,817,2017
"63945",72,2241,2017
"63946",73,223,2017
"63947",73,2242,2017
"63948",74,831,2017
"63949",74,2243,2017
"63950",75,1621,2017
"63951",76,2244,2017
"63952",77,546,2017
"63953",77,677,2017
"63954",77,719,2017
"63955",77,928,2017
"63956",77,1137,2017
"63957",77,1588,2017
"63958",77,2214,2017
"63959",77,2191,2017
"63960",78,2245,2017
"63961",79,878,2017
"63962",79,1659,2017
"63963",80,591,2017
"63964",80,1203,2017
"63965",80,1345,2017
"63966",81,413,2017
"63967",81,1243,2017
"63968",82,448,2017
"63969",82,855,2017
"63970",82,1484,2017
"63971",82,1594,2017
"63972",82,2246,2017
"63973",83,2247,2017
"63974",84,114,2017
"63975",84,231,2017
"63976",84,1862,2017
"63977",84,2248,2017
"63978",85,410,2017
"63979",85,1274,2017
"63980",85,1704,2017
"63981",85,2249,2017
"63982",86,408,2017
"63983",86,596,2017
"63984",86,955,2017
"63985",86,2250,2017
"63986",87,397,2017
"63987",87,1346,2017
"63988",87,1526,2017
"63989",87,1896,2017
"63990",87,2010,2017
"63991",87,2014,2017
"63992",87,2026,2017
"63993",87,2033,2017
"63994",87,2251,2017
"63995",88,981,2017
"63996",88,2252,2017
"63997",89,131,2017
"63998",89,1240,2017
"63999",89,1348,2017
"64000",89,2057,2017
"64001",89,2124,2017
"64002",89,2137,2017
"64003",89,2150,2017
"64004",89,2179,2017
"64005",90,278,2017
"64006",90,487,2017
"64007",90,1751,2017
"64008",90,1815,2017
"64009",90,2185,2017
"64010",91,143,2017
"64011",91,851,2017
"64012",91,1863,2017
"64013",92,157,2017
"64014",92,742,2017
"64015",92,1350,2017
"64016",92,1448,2017
"64017",92,1750,2017
"64018",92,2005,2017
"64019",92,2253,2017
"64020",93,129,2017
"64021",93,1737,2017
"64022",93,1919,2017
"64023",93,1962,2017
"64024",93,2254,2017
"64025",94,1138,2017
"64026",94,2255,2017
"64027",95,1225,2017
"64028",95,1771,2017
"64029",95,2256,2017
"64030",96,740,2017
"64031",96,931,2017
"64032",97,1143,2017
"64033",97,1600,2017
"64034",97,1636,2017
"64035",97,1725,2017
"64036",97,1769,2017
"64037",97,1871,2017
"64038",97,1973,2017
"64039",97,1980,2017
"64040",97,2158,2017
"64041",97,2179,2017
"64042",98,845,2017
"64043",98,1608,2017
"64044",98,1628,2017
"64045",98,2221,2017
"64046",99,396,2017
"64047",99,2257,2017
"64048",99,2077,2017
"64049",99,2258,2017
"64050",100,2259,2017
"64051",100,751,2017
"64052",100,1889,2017
"64053",100,2260,2017
"64054",101,859,2017
"64055",101,1409,2017
"64056",101,2261,2017
"64057",102,624,2017
"64058",102,2262,2017
"64059",103,228,2017
"64060",103,570,2017
"64061",103,1356,2017
"64062",104,178,2017
"64063",104,260,2017
"64064",104,332,2017
"64065",104,637,2017
"64066",104,790,2017
"64067",104,1988,2017
"64068",104,2263,2017
"64069",104,2264,2017
"64070",105,2265,2017
"64071",105,2266,2017
"64072",105,1825,2017
"64073",105,2003,2017
"64074",105,2028,2017
"64075",106,616,2017
"64076",106,1593,2017
"64077",107,1623,2017
"64078",107,2267,2017
"64079",108,374,2017
"64080",108,2268,2017
"64081",109,359,2017
"64082",109,1368,2017
"64083",109,1545,2017
"64084",109,1666,2017
"64085",109,1826,2017
"64086",109,2269,2017
"64087",110,499,2017
"64088",110,1107,2017
"64089",110,1129,2017
"64090",110,2270,2017
"64091",111,283,2017
"64092",111,349,2017
"64093",111,351,2017
"64094",111,401,2017
"64095",111,2271,2017
"64096",111,1038,2017
"64097",111,1043,2017
"64098",111,1102,2017
"64099",111,1234,2017
"64100",111,1656,2017
"64101",111,1687,2017
"64102",111,2272,2017
"64103",111,2273,2017
"64104",111,2274,2017
"64105",111,1928,2017
"64106",112,514,2017
"64107",112,881,2017
"64108",112,2275,2017
"64109",113,261,2017
"64110",113,383,2017
"64111",113,468,2017
"64112",113,2276,2017
"64113",114,231,2017
"64114",114,234,2017
"64115",114,1208,2017
"64116",114,1718,2017
"64117",114,1862,2017
"64118",114,2248,2017
"64119",115,159,2017
"64120",115,364,2017
"64121",116,1788,2017
"64122",116,2277,2017
"64123",117,144,2017
"64124",117,175,2017
"64125",117,410,2017
"64126",117,672,2017
"64127",117,1210,2017
"64128",117,1704,2017
"64129",118,226,2017
"64130",118,228,2017
"64131",118,2278,2017
"64132",118,1113,2017
"64133",119,688,2017
"64134",119,887,2017
"64135",119,1792,2017
"64136",119,2080,2017
"64137",119,2279,2017
"64138",120,124,2017
"64139",120,1072,2017
"64140",120,1934,2017
"64141",120,2280,2017
"64142",121,142,2017
"64143",121,148,2017
"64144",121,1337,2017
"64145",121,1468,2017
"64146",121,2281,2017
"64147",122,376,2017
"64148",122,2238,2017
"64149",123,1710,2017
"64150",123,2282,2017
"64151",124,579,2017
"64152",124,1072,2017
"64153",124,1934,2017
"64154",124,1966,2017
"64155",124,2280,2017
"64156",125,1098,2017
"64157",126,697,2017
"64158",126,1314,2017
"64159",126,1420,2017
"64160",126,1723,2017
"64161",126,2283,2017
"64162",127,287,2017
"64163",127,459,2017
"64164",127,2218,2017
"64165",127,2284,2017
"64166",128,915,2017
"64167",128,2285,2017
"64168",129,1737,2017
"64169",129,1919,2017
"64170",129,1962,2017
"64171",129,2254,2017
"64172",130,807,2017
"64173",130,1106,2017
"64174",130,2286,2017
