"","from","to","year"
"1361",236,374,2002
"1362",237,239,2002
"1363",237,359,2002
"1364",238,384,2002
"1365",239,359,2002
"1366",240,246,2002
"1367",240,363,2002
"1368",240,375,2002
"1369",241,268,2002
"1370",241,276,2002
"1371",241,402,2002
"1372",241,403,2002
"1373",242,391,2002
"1374",243,277,2002
"1375",243,418,2002
"1376",244,267,2002
"1377",244,328,2002
"1378",245,252,2002
"1379",246,363,2002
"1380",247,387,2002
"1381",248,350,2002
"1382",249,290,2002
"1383",250,262,2002
"1384",250,419,2002
"1385",251,341,2002
"1386",252,269,2002
"1387",252,317,2002
"1388",253,255,2002
"1389",253,261,2002
"1390",253,338,2002
"1391",254,263,2002
"1392",254,337,2002
"1393",255,261,2002
"1394",255,338,2002
"1395",256,420,2002
"1396",257,421,2002
"1397",258,422,2002
"1398",259,389,2002
"1399",260,423,2002
"1400",261,338,2002
"1401",262,419,2002
"1402",263,337,2002
"1403",264,418,2002
"1404",265,395,2002
"1405",266,367,2002
"1406",267,328,2002
"1407",268,402,2002
"1408",269,317,2002
"1409",270,424,2002
"1410",271,388,2002
"1411",272,297,2002
"1412",272,381,2002
"1413",273,425,2002
"1414",274,297,2002
"1415",275,335,2002
"1416",276,403,2002
"1417",277,291,2002
"1418",278,374,2002
"1419",1,95,2003
"1420",1,266,2003
"1421",1,378,2003
"1422",1,398,2003
"1423",2,80,2003
"1424",2,355,2003
"1425",2,399,2003
"1426",3,21,2003
"1427",3,400,2003
"1428",4,126,2003
"1429",4,143,2003
"1430",4,214,2003
"1431",4,401,2003
"1432",5,402,2003
"1433",6,403,2003
"1434",7,404,2003
"1435",8,405,2003
"1436",9,136,2003
"1437",10,336,2003
"1438",10,406,2003
"1439",11,59,2003
"1440",11,312,2003
"1441",11,387,2003
"1442",11,407,2003
"1443",12,255,2003
"1444",12,408,2003
"1445",13,221,2003
"1446",13,409,2003
"1447",14,410,2003
"1448",15,411,2003
"1449",16,412,2003
"1450",17,247,2003
"1451",18,219,2003
"1452",19,114,2003
"1453",19,299,2003
"1454",19,413,2003
"1455",20,414,2003
"1456",21,32,2003
"1457",21,118,2003
"1458",21,400,2003
"1459",21,129,2003
"1460",21,158,2003
"1461",21,176,2003
"1462",21,178,2003
"1463",21,191,2003
"1464",21,194,2003
"1465",21,320,2003
"1466",21,334,2003
"1467",21,346,2003
"1468",21,356,2003
"1469",21,366,2003
"1470",21,397,2003
"1471",21,415,2003
"1472",22,416,2003
"1473",23,417,2003
"1474",24,43,2003
"1475",24,418,2003
"1476",24,419,2003
"1477",25,420,2003
"1478",26,261,2003
"1479",26,314,2003
"1480",26,392,2003
"1481",26,421,2003
"1482",27,161,2003
"1483",27,422,2003
"1484",28,289,2003
"1485",28,290,2003
"1486",28,298,2003
"1487",28,354,2003
"1488",28,368,2003
"1489",28,423,2003
"1490",29,231,2003
"1491",29,424,2003
"1492",30,425,2003
"1493",30,426,2003
"1494",31,411,2003
"1495",32,118,2003
"1496",32,158,2003
"1497",32,176,2003
"1498",32,178,2003
"1499",32,194,2003
"1500",32,320,2003
"1501",32,334,2003
"1502",32,346,2003
"1503",32,356,2003
"1504",32,397,2003
"1505",33,197,2003
"1506",33,427,2003
"1507",34,67,2003
"1508",34,428,2003
"1509",35,429,2003
"1510",36,430,2003
"1511",37,431,2003
"1512",38,432,2003
"1513",39,433,2003
"1514",40,434,2003
"1515",40,212,2003
"1516",40,351,2003
"1517",40,435,2003
"1518",40,436,2003
"1519",41,119,2003
"1520",42,268,2003
"1521",42,280,2003
"1522",42,282,2003
"1523",42,345,2003
"1524",42,437,2003
"1525",43,419,2003
"1526",44,258,2003
"1527",44,287,2003
"1528",44,301,2003
"1529",44,311,2003
"1530",44,438,2003
"1531",45,275,2003
"1532",46,47,2003
"1533",46,439,2003
"1534",47,439,2003
"1535",48,96,2003
"1536",48,150,2003
"1537",48,318,2003
"1538",49,361,2003
"1539",49,427,2003
"1540",50,440,2003
"1541",51,330,2003
"1542",51,441,2003
"1543",52,165,2003
"1544",52,442,2003
"1545",53,222,2003
"1546",53,443,2003
"1547",54,444,2003
"1548",55,69,2003
"1549",55,81,2003
"1550",55,226,2003
"1551",55,362,2003
"1552",55,385,2003
"1553",55,445,2003
"1554",56,446,2003
"1555",57,98,2003
"1556",58,146,2003
"1557",58,279,2003
"1558",58,447,2003
"1559",59,312,2003
"1560",59,387,2003
"1561",59,407,2003
"1562",60,448,2003
"1563",61,449,2003
"1564",62,450,2003
"1565",63,451,2003
"1566",64,452,2003
"1567",65,70,2003
"1568",66,98,2003
"1569",67,428,2003
"1570",68,186,2003
"1571",68,274,2003
"1572",68,453,2003
"1573",69,81,2003
"1574",69,226,2003
"1575",69,362,2003
"1576",69,385,2003
"1577",69,445,2003
"1578",70,227,2003
"1579",70,302,2003
"1580",70,454,2003
"1581",70,455,2003
"1582",71,162,2003
"1583",71,167,2003
"1584",71,456,2003
"1585",72,140,2003
"1586",72,457,2003
"1587",73,378,2003
"1588",74,204,2003
"1589",75,285,2003
"1590",75,458,2003
"1591",76,157,2003
"1592",76,168,2003
"1593",76,459,2003
"1594",77,131,2003
"1595",77,316,2003
"1596",77,460,2003
"1597",78,304,2003
"1598",78,461,2003
"1599",79,387,2003
"1600",79,462,2003
"1601",80,355,2003
"1602",80,399,2003
"1603",81,226,2003
"1604",81,362,2003
"1605",81,385,2003
"1606",81,445,2003
"1607",82,215,2003
"1608",82,463,2003
"1609",83,464,2003
"1610",84,363,2003
"1611",85,465,2003
"1612",86,466,2003
"1613",87,257,2003
"1614",87,308,2003
"1615",87,467,2003
"1616",88,254,2003
"1617",89,468,2003
"1618",90,469,2003
"1619",91,136,2003
"1620",91,373,2003
"1621",91,470,2003
"1622",92,471,2003
"1623",93,332,2003
"1624",93,386,2003
"1625",93,472,2003
"1626",94,411,2003
"1627",95,266,2003
"1628",95,378,2003
"1629",95,398,2003
"1630",96,150,2003
"1631",96,318,2003
"1632",97,307,2003
"1633",97,324,2003
"1634",97,473,2003
"1635",98,474,2003
"1636",99,109,2003
"1637",99,475,2003
"1638",100,137,2003
"1639",100,476,2003
"1640",101,112,2003
"1641",101,293,2003
"1642",101,477,2003
"1643",102,478,2003
"1644",103,479,2003
"1645",104,106,2003
"1646",104,480,2003
"1647",105,481,2003
"1648",106,480,2003
"1649",107,252,2003
"1650",108,256,2003
"1651",108,482,2003
"1652",109,475,2003
"1653",110,365,2003
"1654",110,483,2003
"1655",111,287,2003
"1656",111,484,2003
"1657",112,293,2003
"1658",112,477,2003
"1659",113,124,2003
"1660",113,485,2003
"1661",114,299,2003
"1662",114,413,2003
"1663",115,125,2003
"1664",115,486,2003
"1665",116,187,2003
"1666",116,487,2003
"1667",117,488,2003
"1668",118,129,2003
"1669",118,158,2003
"1670",118,176,2003
"1671",118,178,2003
"1672",118,191,2003
"1673",118,194,2003
"1674",118,320,2003
"1675",118,334,2003
"1676",118,346,2003
"1677",118,356,2003
"1678",118,366,2003
"1679",118,397,2003
"1680",118,415,2003
"1681",119,489,2003
"1682",120,490,2003
"1683",120,491,2003
"1684",120,260,2003
"1685",120,267,2003
"1686",120,492,2003
"1687",120,493,2003
"1688",121,494,2003
"1689",122,171,2003
"1690",122,193,2003
"1691",122,201,2003
"1692",122,277,2003
"1693",122,375,2003
"1694",122,495,2003
"1695",123,160,2003
"1696",123,384,2003
"1697",123,496,2003
"1698",124,305,2003
"1699",124,497,2003
"1700",125,486,2003
"1701",126,143,2003
"1702",126,214,2003
"1703",126,401,2003
"1704",127,498,2003
"1705",128,323,2003
"1706",128,367,2003
"1707",128,371,2003
"1708",128,499,2003
"1709",128,500,2003
"1710",129,191,2003
"1711",129,206,2003
"1712",129,242,2003
"1713",129,273,2003
"1714",129,284,2003
"1715",129,320,2003
"1716",129,366,2003
"1717",129,397,2003
"1718",129,415,2003
"1719",130,501,2003
"1720",131,316,2003
"1721",131,460,2003
"1722",132,208,2003
"1723",132,325,2003
"1724",132,502,2003
"1725",133,503,2003
"1726",134,504,2003
"1727",135,200,2003
"1728",135,505,2003
"1729",136,373,2003
"1730",136,470,2003
"1731",136,506,2003
"1732",136,507,2003
"1733",137,476,2003
"1734",138,378,2003
"1735",139,413,2003
"1736",140,457,2003
"1737",141,329,2003
"1738",142,151,2003
"1739",142,353,2003
"1740",142,508,2003
"1741",143,214,2003
"1742",143,401,2003
"1743",144,509,2003
"1744",145,510,2003
"1745",146,279,2003
"1746",146,447,2003
"1747",147,511,2003
"1748",148,512,2003
"1749",149,513,2003
"1750",150,318,2003
"1751",151,353,2003
"1752",151,508,2003
"1753",152,249,2003
"1754",152,514,2003
"1755",153,155,2003
"1756",153,406,2003
"1757",154,515,2003
"1758",155,406,2003
"1759",156,219,2003
"1760",156,344,2003
"1761",156,516,2003
"1762",157,168,2003
"1763",157,459,2003
"1764",158,176,2003
"1765",158,178,2003
"1766",158,194,2003
"1767",158,320,2003
"1768",158,334,2003
"1769",158,346,2003
"1770",158,356,2003
"1771",158,397,2003
"1772",159,246,2003
"1773",159,248,2003
"1774",159,328,2003
"1775",159,517,2003
"1776",160,384,2003
"1777",160,496,2003
"1778",161,422,2003
"1779",162,167,2003
"1780",162,456,2003
"1781",163,518,2003
"1782",164,287,2003
"1783",165,442,2003
"1784",166,344,2003
"1785",167,456,2003
"1786",168,459,2003
"1787",169,519,2003
"1788",170,304,2003
"1789",170,520,2003
"1790",171,193,2003
"1791",171,201,2003
"1792",171,277,2003
"1793",171,375,2003
"1794",171,495,2003
"1795",172,352,2003
"1796",172,396,2003
"1797",172,521,2003
"1798",173,522,2003
"1799",174,180,2003
"1800",174,523,2003
"1801",175,524,2003
"1802",176,178,2003
"1803",176,194,2003
"1804",176,320,2003
"1805",176,334,2003
"1806",176,346,2003
"1807",176,356,2003
"1808",176,397,2003
"1809",177,525,2003
"1810",178,194,2003
"1811",178,320,2003
"1812",178,334,2003
"1813",178,346,2003
"1814",178,356,2003
"1815",178,397,2003
"1816",179,347,2003
"1817",179,526,2003
"1818",180,523,2003
"1819",181,527,2003
"1820",182,528,2003
"1821",182,529,2003
"1822",183,374,2003
"1823",183,530,2003
"1824",184,225,2003
"1825",184,232,2003
"1826",184,327,2003
"1827",184,531,2003
"1828",185,532,2003
"1829",186,274,2003
"1830",186,453,2003
"1831",187,487,2003
"1832",188,533,2003
"1833",189,198,2003
"1834",189,244,2003
"1835",189,324,2003
"1836",189,534,2003
"1837",190,535,2003
"1838",191,320,2003
"1839",191,366,2003
"1840",191,397,2003
"1841",191,415,2003
"1842",192,536,2003
"1843",193,201,2003
"1844",193,277,2003
"1845",193,375,2003
"1846",193,495,2003
"1847",194,320,2003
"1848",194,334,2003
"1849",194,346,2003
"1850",194,356,2003
"1851",194,397,2003
"1852",195,537,2003
"1853",196,197,2003
"1854",196,427,2003
"1855",197,292,2003
"1856",197,427,2003
"1857",198,244,2003
"1858",199,343,2003
"1859",199,538,2003
"1860",200,505,2003
"1861",201,277,2003
"1862",201,375,2003
"1863",201,495,2003
"1864",202,539,2003
"1865",202,261,2003
"1866",202,392,2003
"1867",203,540,2003
"1868",204,541,2003
"1869",205,542,2003
"1870",206,242,2003
"1871",206,273,2003
"1872",206,284,2003
"1873",207,240,2003
"1874",207,543,2003
"1875",208,325,2003
"1876",208,502,2003
"1877",209,348,2003
"1878",210,329,2003
"1879",210,544,2003
"1880",211,228,2003
"1881",211,545,2003
"1882",212,351,2003
"1883",212,436,2003
"1884",213,340,2003
"1885",214,401,2003
"1886",215,463,2003
"1887",216,245,2003
"1888",216,546,2003
"1889",217,547,2003
"1890",218,548,2003
"1891",219,344,2003
"1892",219,516,2003
"1893",220,549,2003
"1894",221,409,2003
"1895",222,443,2003
"1896",223,511,2003
"1897",224,370,2003
"1898",224,550,2003
"1899",225,232,2003
"1900",225,327,2003
"1901",225,531,2003
"1902",226,362,2003
"1903",226,385,2003
"1904",226,445,2003
"1905",227,302,2003
"1906",227,455,2003
"1907",228,545,2003
"1908",229,551,2003
"1909",230,372,2003
"1910",230,390,2003
"1911",230,552,2003
"1912",231,424,2003
"1913",232,327,2003
"1914",232,531,2003
"1915",233,553,2003
"1916",234,343,2003
"1917",235,554,2003
"1918",236,555,2003
"1919",237,247,2003
"1920",237,341,2003
"1921",237,556,2003
"1922",238,395,2003
"1923",238,557,2003
"1924",239,558,2003
"1925",240,543,2003
"1926",241,318,2003
"1927",241,559,2003
"1928",242,273,2003
"1929",242,284,2003
"1930",243,471,2003
"1931",244,324,2003
"1932",245,546,2003
"1933",246,248,2003
"1934",246,328,2003
"1935",246,517,2003
"1936",247,341,2003
"1937",247,556,2003
"1938",248,328,2003
"1939",248,517,2003
"1940",249,383,2003
"1941",249,393,2003
"1942",249,514,2003
"1943",250,278,2003
"1944",250,359,2003
"1945",251,259,2003
"1946",251,379,2003
"1947",251,391,2003
"1948",251,560,2003
"1949",252,364,2003
"1950",252,561,2003
"1951",253,440,2003
"1952",254,562,2003
"1953",254,563,2003
"1954",254,564,2003
"1955",255,408,2003
"1956",256,482,2003
"1957",256,389,2003
"1958",256,565,2003
"1959",257,308,2003
"1960",257,467,2003
"1961",258,287,2003
"1962",258,301,2003
"1963",258,311,2003
"1964",258,438,2003
"1965",259,379,2003
"1966",259,391,2003
"1967",259,560,2003
"1968",260,267,2003
"1969",261,314,2003
"1970",261,357,2003
"1971",261,392,2003
"1972",261,421,2003
"1973",262,270,2003
"1974",262,318,2003
"1975",263,286,2003
"1976",263,566,2003
"1977",264,396,2003
"1978",265,281,2003
"1979",265,567,2003
"1980",266,378,2003
"1981",266,398,2003
"1982",267,568,2003
"1983",268,280,2003
"1984",268,282,2003
"1985",268,345,2003
"1986",268,437,2003
"1987",269,569,2003
"1988",270,318,2003
"1989",271,321,2003
"1990",271,570,2003
"1991",272,571,2003
"1992",273,284,2003
"1993",274,453,2003
"1994",275,572,2003
"1995",276,465,2003
"1996",277,375,2003
"1997",277,495,2003
"1998",278,359,2003
"1999",278,573,2003
"2000",278,574,2003
"2001",279,447,2003
"2002",280,282,2003
"2003",280,345,2003
"2004",280,437,2003
"2005",281,567,2003
"2006",282,345,2003
"2007",282,437,2003
"2008",283,575,2003
"2009",284,576,2003
"2010",285,577,2003
"2011",285,458,2003
"2012",286,566,2003
"2013",287,301,2003
"2014",287,311,2003
"2015",287,329,2003
"2016",287,438,2003
"2017",287,578,2003
"2018",287,579,2003
"2019",287,484,2003
"2020",288,498,2003
"2021",289,290,2003
"2022",289,298,2003
"2023",289,354,2003
"2024",289,368,2003
"2025",289,423,2003
"2026",290,298,2003
"2027",290,354,2003
"2028",290,368,2003
"2029",290,423,2003
"2030",291,580,2003
"2031",292,427,2003
"2032",293,477,2003
"2033",294,581,2003
"2034",295,411,2003
"2035",296,304,2003
"2036",296,340,2003
"2037",296,582,2003
"2038",297,583,2003
"2039",298,354,2003
"2040",298,368,2003
"2041",298,423,2003
"2042",299,413,2003
"2043",300,350,2003
"2044",300,541,2003
"2045",301,311,2003
"2046",301,438,2003
"2047",302,455,2003
"2048",303,316,2003
"2049",303,584,2003
"2050",304,461,2003
"2051",304,339,2003
"2052",304,340,2003
"2053",304,520,2003
"2054",304,582,2003
"2055",305,497,2003
"2056",306,585,2003
"2057",307,324,2003
"2058",307,473,2003
"2059",308,467,2003
"2060",309,586,2003
"2061",310,587,2003
"2062",311,329,2003
"2063",311,438,2003
"2064",312,387,2003
"2065",312,407,2003
"2066",313,340,2003
"2067",313,520,2003
"2068",314,392,2003
"2069",314,421,2003
"2070",315,383,2003
"2071",316,460,2003
"2072",316,584,2003
"2073",317,588,2003
"2074",318,559,2003
"2075",319,589,2003
"2076",320,334,2003
"2077",320,346,2003
"2078",320,356,2003
"2079",320,366,2003
"2080",320,397,2003
"2081",320,415,2003
"2082",321,570,2003
"2083",322,590,2003
"2084",323,367,2003
"2085",323,499,2003
"2086",324,473,2003
"2087",324,534,2003
"2088",325,502,2003
"2089",326,591,2003
"2090",327,531,2003
"2091",328,517,2003
"2092",329,592,2003
"2093",329,544,2003
"2094",329,579,2003
"2095",330,441,2003
"2096",331,593,2003
"2097",332,386,2003
"2098",332,472,2003
"2099",333,348,2003
"2100",334,346,2003
"2101",334,356,2003
"2102",334,397,2003
"2103",335,374,2003
"2104",336,406,2003
"2105",337,594,2003
"2106",338,595,2003
"2107",339,520,2003
"2108",340,349,2003
"2109",340,520,2003
"2110",340,582,2003
"2111",340,596,2003
"2112",340,597,2003
"2113",341,556,2003
"2114",342,381,2003
"2115",342,598,2003
"2116",343,538,2003
"2117",344,516,2003
"2118",345,437,2003
"2119",346,356,2003
"2120",346,397,2003
"2121",347,526,2003
"2122",348,599,2003
"2123",349,597,2003
"2124",350,541,2003
"2125",351,436,2003
"2126",352,521,2003
"2127",353,508,2003
"2128",354,368,2003
"2129",354,423,2003
"2130",355,399,2003
"2131",356,397,2003
"2132",357,392,2003
"2133",358,360,2003
"2134",358,600,2003
"2135",359,573,2003
"2136",359,574,2003
"2137",360,600,2003
"2138",361,427,2003
"2139",362,385,2003
"2140",362,445,2003
"2141",363,524,2003
"2142",363,601,2003
"2143",364,561,2003
"2144",365,483,2003
"2145",366,397,2003
"2146",366,415,2003
"2147",367,499,2003
"2148",368,423,2003
"2149",369,580,2003
"2150",370,550,2003
"2151",371,500,2003
"2152",372,390,2003
"2153",372,552,2003
"2154",373,470,2003
"2155",374,530,2003
"2156",375,495,2003
"2157",376,602,2003
"2158",377,603,2003
"2159",378,398,2003
"2160",379,391,2003
"2161",379,560,2003
"2162",380,601,2003
"2163",381,598,2003
"2164",382,604,2003
"2165",383,393,2003
"2166",383,514,2003
"2167",384,496,2003
"2168",385,445,2003
"2169",386,472,2003
"2170",387,462,2003
"2171",387,407,2003
"2172",388,605,2003
"2173",389,565,2003
"2174",390,552,2003
"2175",391,560,2003
"2176",392,421,2003
"2177",393,514,2003
"2178",394,606,2003
"2179",395,557,2003
"2180",396,521,2003
"2181",397,415,2003
"2182",1,511,2004
"2183",2,144,2004
"2184",2,148,2004
"2185",2,305,2004
"2186",2,334,2004
"2187",2,385,2004
"2188",2,438,2004
"2189",2,493,2004
"2190",2,512,2004
"2191",3,153,2004
"2192",3,178,2004
"2193",3,269,2004
"2194",3,513,2004
"2195",4,514,2004
"2196",5,419,2004
"2197",6,515,2004
"2198",7,516,2004
"2199",8,173,2004
"2200",8,517,2004
"2201",9,384,2004
"2202",9,518,2004
"2203",10,519,2004
"2204",11,169,2004
"2205",11,520,2004
"2206",12,134,2004
"2207",12,521,2004
"2208",13,352,2004
"2209",13,522,2004
"2210",14,523,2004
"2211",15,524,2004
"2212",16,215,2004
"2213",16,261,2004
"2214",16,263,2004
"2215",16,483,2004
"2216",16,525,2004
"2217",17,22,2004
"2218",17,309,2004
"2219",18,526,2004
"2220",19,527,2004
"2221",20,44,2004
"2222",20,140,2004
"2223",20,146,2004
"2224",20,158,2004
"2225",20,264,2004
"2226",20,286,2004
"2227",20,370,2004
"2228",20,421,2004
"2229",20,435,2004
"2230",20,443,2004
"2231",20,457,2004
"2232",20,528,2004
"2233",20,478,2004
"2234",20,484,2004
"2235",20,490,2004
"2236",20,529,2004
"2237",20,506,2004
"2238",20,507,2004
"2239",20,530,2004
"2240",21,195,2004
"2241",21,531,2004
"2242",22,128,2004
"2243",22,309,2004
"2244",23,293,2004
"2245",23,524,2004
"2246",24,37,2004
"2247",24,71,2004
"2248",24,91,2004
"2249",24,240,2004
