"","label","CM","measure","pct"
"1850","J Sa","degree",3,0.762881131241715
"1851","S Osth","degree",3,0.762792752982766
"1852","C Kachergis","degree",3,0.762704374723818
"1853","T Markman","degree",3,0.76261599646487
"1854","R Prather","degree",3,0.762527618205921
"1855","D Sobel","degree",3,0.762262483429076
"1856","J Landy","degree",3,0.761908970393283
"1857","M Nejasmic","degree",3,0.761820592134335
"1858","J Krahmer","degree",3,0.761732213875387
"1859","C Griffiths","degree",3,0.761643835616438
"1860","P Beaman","degree",3,0.76155545735749
"1861","S Goodman","degree",3,0.761467079098542
"1862","L Anderson","degree",3,0.761378700839593
"1863","A Chin","degree",3,0.761290322580645
"1864","O Bartels","degree",3,0.761201944321697
"1865","T Eliasmith","degree",3,0.761113566062749
"1866","R Casasanto","degree",3,0.7610251878038
"1867","U Priva","degree",3,0.760936809544852
"1868","L Wilkinson","degree",3,0.760848431285904
"1869","C Jimenez-Leal","degree",3,0.760760053026955
"1870","A Casasanto","degree",3,0.760671674768007
"1871","O Smith","degree",3,0.760318161732214
"1872","A Shaw","degree",3,0.760229783473266
"1873","A Schaeken","degree",3,0.760141405214317
"1874","H Schulz","degree",3,0.760053026955369
"1875","F Griffiths","degree",3,0.759699513919576
"1876","M Glass","degree",3,0.759346000883783
"1877","M Degen","degree",3,0.759257622624834
"1878","A Pomi","degree",3,0.759169244365886
"1879","A Godwin","degree",3,0.759080866106938
"1880","T Abbott","degree",3,0.758992487847989
"1881","A Zhang","degree",3,0.758904109589041
"1882","U Lyngs","degree",3,0.758815731330093
"1883","R Yu","degree",3,0.758727353071144
"1884","T Qian","degree",3,0.758638974812196
"1885","S Zarcone","degree",3,0.758550596553248
"1886","D Matthews","degree",3,0.7584622182943
"1887","B Baumann","degree",3,0.758373840035351
"1888","T Pacer","degree",3,0.758285461776403
"1889","T Boyer","degree",3,0.758197083517455
"1890","S Gentner","degree",3,0.758108705258506
"1891","J Sloman","degree",3,0.758020326999558
"1892","F Villejoubert","degree",3,0.75793194874061
"1893","R Otieno","degree",3,0.757843570481662
"1894","W Schuler","degree",3,0.757755192222713
"1895","M Lam","degree",3,0.757666813963765
"1896","B Corbett","degree",3,0.757578435704817
"1897","R Mitchell","degree",3,0.757490057445868
"1898","C Colunga","degree",3,0.757313300927972
"1899","P Kreysa","degree",3,0.757224922669023
"1900","M Schulz","degree",3,0.757136544410075
"1901","J Walker","degree",3,0.757048166151127
"1902","O Acarturk","degree",3,0.756959787892179
"1903","N Gerstenberg","degree",3,0.756606274856385
"1904","Y Saito","degree",3,0.756164383561644
"1905","K Barner","degree",3,0.756076005302696
"1906","E Smith","degree",3,0.755987627043747
"1907","T Gralla","degree",3,0.755545735749006
"1908","L Holler","degree",3,0.755457357490057
"1909","K Kandaswamy","degree",3,0.755368979231109
"1910","I Wills","degree",3,0.755280600972161
"1911","E Dougherty","degree",3,0.755192222713213
"1912","E Onnis","degree",3,0.755103844454264
"1913","A Pogue","degree",3,0.754750331418471
"1914","M Hutchinson","degree",3,0.75430844012373
"1915","K Fisher","degree",3,0.754220061864781
"1916","L Brown","degree",3,0.75377817057004
"1917","A Matsumoto","degree",3,0.753689792311091
"1918","J Tolins","degree",3,0.753159522757402
"1919","F Frassinelli","degree",3,0.753071144498453
"1920","C Jalali","degree",3,0.75271763146266
"1921","J Lim","degree",3,0.752629253203712
"1922","P Ong","degree",3,0.752540874944764
"1923","T Ito","degree",3,0.752452496685815
"1924","A Kamide","degree",3,0.752364118426867
"1925","C Sumner","degree",3,0.752275740167919
"1926","A Williams","degree",3,0.75218736190897
"1927","F Strickrodt","degree",3,0.752098983650022
"1928","T Tokunaga","degree",3,0.752010605391074
"1929","A Lida","degree",3,0.751922227132126
"1930","R Margulieux","degree",3,0.751568714096332
"1931","I Zgonnikov","degree",3,0.751480335837384
"1932","K Kirby","degree",3,0.751391957578436
"1933","A Hill","degree",3,0.751303579319487
"1934","S Gerson","degree",3,0.751215201060539
"1935","R Orita","degree",3,0.751126822801591
"1936","R Schaik","degree",3,0.751038444542643
"1937","P Guath","degree",3,0.750950066283694
"1938","S Ayala","degree",3,0.750861688024746
"1939","D Hagoort","degree",3,0.750066283694211
"1940","M Maguire","degree",3,0.749977905435263
"1941","D Vul","degree",3,0.749712770658418
"1942","T Helfer","degree",3,0.74962439239947
"1943","K Hardt","degree",3,0.749536014140521
"1944","W Zuidema","degree",3,0.749447635881573
"1945","M Kristiansson","degree",3,0.749182501104728
"1946","J Schneider","degree",3,0.74909412284578
"1947","M Fific","degree",3,0.749005744586832
"1948","L Yang","degree",3,0.748917366327883
"1949","J Hotaling","degree",3,0.74856385329209
"1950","J Malle","degree",3,0.747856827220504
"1951","J Glavan","degree",3,0.747768448961555
"1952","K Moty","degree",3,0.747680070702607
"1953","Y Majima","degree",3,0.747591692443659
"1954","Y Liao","degree",3,0.746619531595228
"1955","M Hoetjes","degree",3,0.746531153336279
"1956","M Guan","degree",3,0.746442775077331
"1957","E Kravtchenko","degree",3,0.746354396818383
"1958","M Luhmann","degree",3,0.745912505523641
"1959","M Postma-Nilsenova","degree",3,0.745824127264693
"1960","K Huang","degree",3,0.745735749005745
"1961","C Spivey","degree",3,0.74494034467521
"1962","M Carminati","degree",3,0.744851966416262
"1963","A Baltaretu","degree",3,0.743968183826779
"1964","A Barque-Duran","degree",3,0.743791427308882
"1965","A Bear","degree",3,0.743526292532037
"1966","E Fyfe","degree",3,0.742288996906761
"1967","T Chuk","degree",3,0.742200618647813
"1968","A Coenen","degree",3,0.742112240388864
"1969","K Cooperrider","degree",3,0.741935483870968
"1970","E Cosentino","degree",3,0.741847105612019
"1971","J Faure-Bloom","degree",3,0.741051701281485
"1972","J Franchak","degree",3,0.740963323022537
"1973","D Freudenthal","degree",3,0.740698188245692
"1974","J Bjorndahl","degree",3,0.740609809986743
"1975","A Roepstorff","degree",3,0.740521431727795
"1976","P Engelhardt","degree",3,0.74025629695095
"1977","K Hamburger","degree",3,0.739902783915157
"1978","A Johnston","degree",3,0.739195757843571
"1979","M Koven","degree",3,0.739107379584622
"1980","A Goel","degree",3,0.739019001325674
"1981","J Kaminski","degree",3,0.738930623066726
"1982","A Kehler","degree",3,0.738842244807777
"1983","G Goodwin","degree",3,0.738488731771984
"1984","B Kotchoubey","degree",3,0.737604949182501
"1985","D Lin","degree",3,0.736721166593018
"1986","V Shalin","degree",3,0.73663278833407
"1987","H Little","degree",3,0.736279275298277
"1988","K Eryilmaz","degree",3,0.736190897039328
"1989","R Tillman","degree",3,0.735837384003535
"1990","S McCauley","degree",3,0.735307114449845
"1991","T Morgan","degree",3,0.735041979673
"1992","N Mudrick","degree",3,0.734953601414052
"1993","A Newton","degree",3,0.734600088378259
"1994","D Chesney","degree",3,0.734334953601414
"1995","F Pu","degree",3,0.733981440565621
"1996","G Luo","degree",3,0.733893062306673
"1997","Z Qian","degree",3,0.733804684047724
"1998","A Rich","degree",3,0.733716305788776
"1999","S Rivera","degree",3,0.733627927529828
"2000","M Saito","degree",3,0.732832523199293
"2001","S Weiss","degree",3,0.732567388422448
"2002","T Shea","degree",3,0.731860362350862
"2003","L Slone","degree",3,0.731330092797172
"2004","H Stojic","degree",3,0.731064958020327
"2005","J Szary","degree",3,0.730976579761379
"2006","B Thomas","degree",3,0.730446310207689
"2007","H Vankrunkelsven","degree",3,0.730269553689792
"2008","D Wilkenfeld","degree",3,0.730181175430844
"2009","S Wade","degree",3,0.730004418912947
"2010","J Wall","degree",3,0.729916040653999
"2011","K Weisman","degree",3,0.729650905877154
"2012","C Dweck","degree",3,0.729562527618206
"2013","S Begg","degree",3,0.729385771100309
"2014","L Beaudoin","degree",3,0.728590366769775
"2015","L Butler","degree",3,0.728501988510826
"2016","J Kneissler","degree",3,0.728413610251878
"2017","F Reali","degree",3,0.72832523199293
"2018","J Marewski","degree",3,0.726115775519222
"2019","M Matsumuro","degree",3,0.726027397260274
"2020","E Grant","degree",3,0.725585505965533
"2021","R Powers","degree",3,0.725408749447636
"2022","J Ramsburg","degree",3,0.725320371188688
"2023","P Milin","degree",3,0.725231992929739
"2024","J Tripp","degree",3,0.724348210340256
"2025","J Bai","degree",3,0.724259832081308
"2026","E Pederson","degree",3,0.72417145382236
"2027","R Kleijn","degree",3,0.722934158197084
"2028","B Hommel","degree",3,0.722845779938135
"2029","K Twomey","degree",3,0.72258064516129
"2030","F Asr","degree",3,0.722492266902342
"2031","C Dimov","degree",3,0.721961997348652
"2032","M Kaesler","degree",3,0.721873619089704
"2033","C Semmler","degree",3,0.721785240830756
"2034","A Cohen","degree",3,0.720813079982324
"2035","A Fourtassi","degree",3,0.720724701723376
"2036","E Hristova","degree",3,0.720547945205479
"2037","C McFate","degree",3,0.720371188687583
"2038","M Ciraolo","degree",3,0.720282810428635
"2039","S O'Grady","degree",3,0.720194432169686
"2040","Z Davis","degree",3,0.719222271321255
"2041","N Cruz","degree",3,0.718868758285462
"2042","C Qing","degree",3,0.718692001767565
"2043","D Lassiter","degree",3,0.718603623508617
"2044","M Johanson","degree",3,0.718515245249669
"2045","G Cassani","degree",3,0.71842686699072
"2046","R Grimm","degree",3,0.718338488731772
"2047","S Gillis","degree",3,0.718250110472824
"2048","W Daelemans","degree",3,0.718161732213875
"2049","M Woensdregt","degree",3,0.71789659743703
"2050","C Cummins","degree",3,0.717808219178082
"2051","K Hitczenko","degree",3,0.717719840919134
"2052","G Oliveira","degree",3,0.717631462660186
"2053","M Kryven","degree",3,0.717012814847548
"2054","W Cowan","degree",3,0.716924436588599
"2055","L Niemi","degree",3,0.716836058329651
"2056","A Geana","degree",3,0.716747680070703
"2057","C Gumbsch","degree",3,0.716659301811754
"2058","S Beck","degree",3,0.716570923552806
"2059","A Starr","degree",3,0.716482545293858
"2060","A White","degree",3,0.71586389748122
"2061","L Rips","degree",3,0.715598762704375
"2062","K Schuler","degree",3,0.714891736632788
"2063","V Veksler","degree",3,0.71480335837384
"2064","N Buchler","degree",3,0.714714980114892
"2065","E Roby","degree",3,0.714449845338047
"2066","E Kitrick","degree",3,0.713566062748564
"2067","D Hall","degree",3,0.713389306230667
"2068","T Ferretti","degree",3,0.713300927971719
"2069","J Hong","degree",3,0.713212549712771
"2070","C Tenison","degree",3,0.713124171453822
"2071","G Jackson","degree",3,0.713035793194874
"2072","Y Moon","degree",3,0.712682280159081
"2073","H Jo","degree",3,0.712593901900133
"2074","J Jeong","degree",3,0.711975254087494
"2075","W Kennedy","degree",3,0.711886875828546
"2076","J Lohmann","degree",3,0.711798497569598
"2077","U Krishnamurthy","degree",3,0.711444984533805
"2078","S Dmello","degree",3,0.711356606274856
"2079","S Duffy","degree",3,0.71011931064958
"2080","Y Huang","degree",3,0.708970393283252
"2081","I Rabkina","degree",3,0.708882015024304
"2082","T Posid","degree",3,0.708616880247459
"2083","S Albert","degree",3,0.708263367211666
"2084","K Adams","degree",3,0.708174988952718
"2085","R Dubey","degree",3,0.707644719399028
"2086","P Edmiston","degree",3,0.70755634114008
"2087","S Husney","degree",3,0.707379584622183
"2088","E Bergelson","degree",3,0.706937693327441
"2089","M Myers","degree",3,0.706142288996907
"2090","J Pate","degree",3,0.705700397702165
"2091","N Pfeifer","degree",3,0.70543526292532
"2092","P Willemsen","degree",3,0.704639858594786
"2093","M Wirzberger","degree",3,0.704286345558992
"2094","D Birney","degree",3,0.702960671674768
"2095","D Corral","degree",3,0.701723376049492
"2096","G Dam","degree",3,0.701634997790544
"2097","D Damen","degree",3,0.701546619531595
"2098","P Wijst","degree",3,0.701458241272647
"2099","M Amelsvoort","degree",3,0.701369863013699
"2100","T Donoghue","degree",3,0.700220945647371
"2101","E Golob","degree",3,0.700132567388422
"2102","K Venable","degree",3,0.700044189129474
"2103","J Scheuerman","degree",3,0.699955810870526
"2104","K Watanabe","degree",3,0.698895271763146
"2105","P Lichtenstein","degree",3,0.69818824569156
"2106","K McGinn","degree",3,0.697923110914715
"2107","Y Meng","degree",3,0.697834732655767
"2108","H Miton","degree",3,0.697746354396818
"2109","V Raja","degree",3,0.696774193548387
"2110","I Rutten","degree",3,0.696243923994697
"2111","E Koster","degree",3,0.696155545735749
"2112","A Shukla","degree",3,0.696067167476801
"2113","R Bapi","degree",3,0.695978789217852
"2114","K Sekine","degree",3,0.695890410958904
"2115","M Setzler","degree",3,0.695802032699956
"2116","J Shao","degree",3,0.695713654441008
"2117","M Shirasuna","degree",3,0.695625276182059
"2118","E Trouche","degree",3,0.69403446752099
"2119","K Lockhart","degree",3,0.693946089262041
"2120","D Banerji","degree",3,0.692443658859921
"2121","T Reimer","degree",3,0.692355280600972
"2122","C Roland","degree",3,0.692266902342024
"2123","S Caplan","degree",3,0.691825011047282
"2124","W Deng","degree",3,0.69041095890411
"2125","S Faure","degree",3,0.68935041979673
"2126","D Sperber","degree",3,0.688643393725144
"2127","M Masitah","degree",3,0.688555015466195
"2128","T Kameda","degree",3,0.688113124171454
"2129","M Ruess","degree",3,0.686964206805126
"2130","R Thomaschke","degree",3,0.686875828546178
"2131","A Kiesel","degree",3,0.686787450287229
"2132","E Blaser","degree",3,0.686522315510384
"2133","Y Tanida","degree",3,0.686168802474591
"2134","J Avery","degree",3,0.684489615554574
"2135","Z Zhou","degree",3,0.683782589482987
"2136","M Fang","degree",3,0.683694211224039
"2137","M Jain","degree",3,0.682280159080866
"2138","J Lindsey","degree",3,0.682191780821918
"2139","S Winiger","degree",3,0.68210340256297
"2140","A Buss","degree",3,0.682015024304021
"2141","A LaTourrette","degree",3,0.681661511268228
"2142","W Zhao","degree",3,0.679540433053469
"2143","D Menendez","degree",3,0.678214759169244
"2144","L Campanelli","degree",3,0.678038002651348
"2145","M Borkenhagen","degree",3,0.672116659301812
"2146","F Goller","degree",3,0.671498011489174
"2147","U Ansorge","degree",3,0.671409633230225
"2148","J Mason","degree",3,0.670172337604949
"2149","N Tippenhauer","degree",3,0.669288555015466
"2150","A Roelofs","degree",2,0.669200176756518
"2151","L Colunga","degree",2,0.668228015908087
"2152","M Dowman","degree",2,0.668139637649138
"2153","S French","degree",2,0.667786124613345
"2154","M Hagmayer","degree",2,0.6675209898365
"2155","W Reid","degree",2,0.666372072470172
"2156","Y Sloutsky","degree",2,0.666018559434379
"2157","A Umata","degree",2,0.665665046398586
"2158","T Zhang","degree",2,0.66442775077331
"2159","S Nokes","degree",2,0.663720724701723
"2160","W Schoppek","degree",2,0.663013698630137
"2161","S Scott","degree",2,0.662925320371189
"2162","M Connell","degree",2,0.660715863897481
"2163","T Mujica-Parodi","degree",2,0.660185594343791
"2164","A Stilwell","degree",2,0.660008837825895
"2165","I Suret","degree",2,0.659655324790102
"2166","P Slezak","degree",2,0.659125055236412
"2167","M Yarlett","degree",2,0.659036676977464
"2168","M Matessa","degree",2,0.65868316394167
"2169","J Holyoak","degree",2,0.658506407423774
"2170","N Braisby","degree",2,0.657976137870084
"2171","S Feeney","degree",2,0.657622624834291
"2172","I Pelley","degree",2,0.656650463985859
"2173","D Morris","degree",2,0.656296950950066
"2174","N Stott","degree",2,0.655855059655325
"2175","G Anderson","degree",2,0.655766681396377
"2176","A Gordon","degree",2,0.65558992487848
"2177","P Copeland","degree",2,0.655324790101635
"2178","D Feist","degree",2,0.655236411842687
"2179","K Morrison","degree",2,0.654706142288997
"2180","R Hadley","degree",2,0.654352629253204
"2181","A Charman","degree",2,0.653999116217411
"2182","A Raftopoulos","degree",2,0.653733981440566
"2183","D Missier","degree",2,0.653645603181617
"2184","C Ormerod","degree",2,0.652761820592134
"2185","B Chin-Parker","degree",2,0.652673442333186
"2186","L Wendelken","degree",2,0.652143172779496
"2187","R Bod","degree",2,0.651347768448961
"2188","G Schaeken","degree",2,0.651259390190013
"2189","J Gomez","degree",2,0.651171011931065
"2190","H Harris","degree",2,0.650994255413168
"2191","S Niyogi","degree",2,0.649933716305789
"2192","L Gale","degree",2,0.649845338046841
"2193","W Dieussaert","degree",2,0.649668581528944
"2194","M Osman","degree",2,0.649403446752099
"2195","J Gill","degree",2,0.649315068493151
"2196","C Morris","degree",2,0.649049933716306
"2197","P Schorr","degree",2,0.648342907644719
"2198","M Lupyan","degree",2,0.648077772867874
"2199","S Ans","degree",2,0.647370746796288
"2200","S Tanenhaus","degree",2,0.646928855501547
"2201","L Boella","degree",2,0.646840477242598
"2202","J Branigan","degree",2,0.645956694653115
"2203","B Martin","degree",2,0.645426425099425
"2204","K Scheutz","degree",2,0.644277507733098
"2205","D Hummel","degree",2,0.643923994697304
"2206","M Byrne","degree",2,0.643570481661511
"2207","G Sebanz","degree",2,0.643305346884666
"2208","N Monaghan","degree",2,0.64312859036677
"2209","R Balcetis","degree",2,0.642686699072028
"2210","V Robinson","degree",2,0.64259832081308
"2211","D Jameson","degree",2,0.642333186036235
"2212","S Bender","degree",2,0.642156429518339
"2213","R Lebiere","degree",2,0.641802916482545
"2214","V Fisher","degree",2,0.641095890410959
"2215","B Guimberteau","degree",2,0.640565620857269
"2216","J Clement","degree",2,0.639858594785683
"2217","P Klettke","degree",2,0.639770216526734
"2218","J Krynski","degree",2,0.639593460008838
"2219","P Catrambone","degree",2,0.638709677419355
"2220","J Barner","degree",2,0.638532920901458
"2221","D Day","degree",2,0.638356164383562
"2222","H Olsson","degree",2,0.638091029606717
"2223","W Clancey","degree",2,0.637207247017234
"2224","E Fedorenko","degree",2,0.636942112240389
"2225","A Yaner","degree",2,0.636853733981441
"2226","M Dumay","degree",2,0.636676977463544
"2227","T Nokes","degree",2,0.636588599204596
"2228","W Schroyens","degree",2,0.635704816615113
"2229","P Kokinov","degree",2,0.635351303579319
"2230","J Lacroix","degree",2,0.635086168802475
"2231","B Denhiere","degree",2,0.634997790543526
"2232","Y McNamara","degree",2,0.634114007954043
"2233","T Svensson","degree",2,0.634025629695095
"2234","R Roy","degree",2,0.633937251436147
"2235","D Stocco","degree",2,0.633848873177198
"2236","P Shapiro","degree",2,0.632876712328767
"2237","M Grimes-Maguire","degree",2,0.632611577551922
"2238","J Heckler","degree",2,0.632258064516129
"2239","A Salvucci","degree",2,0.632169686257181
"2240","R Wu","degree",2,0.631727794962439
"2241","S Pashler","degree",2,0.631639416703491
"2242","N Cassimatis","degree",2,0.631109147149801
"2243","M Davis","degree",2,0.630932390631905
"2244","J Doumas","degree",2,0.63066725585506
"2245","J Gleitman","degree",2,0.63013698630137
"2246","V Kloos","degree",2,0.62907644719399
"2247","J Renkl","degree",2,0.628988068935042
"2248","J Samuelson","degree",2,0.628899690676094
"2249","D Thompson","degree",2,0.628722934158197
"2250","A Green","degree",2,0.628457799381352
"2251","L Holyoak","degree",2,0.628281042863456
"2252","B Scheiter","degree",2,0.628104286345559
"2253","P Schuh","degree",2,0.627397260273973
"2254","A Halverson","degree",2,0.627220503756076
"2255","S Melinger","degree",2,0.626425099425541
"2256","P Brook","degree",2,0.626336721166593
"2257","A Gatti","degree",2,0.626248342907645
"2258","T Storms","degree",2,0.625187803800265
"2259","M Fisher","degree",2,0.624657534246575
"2260","T Susi","degree",2,0.623508616880248
"2261","H Cheng","degree",2,0.622536456031816
"2262","J Vitkin","degree",2,0.622182942996023
"2263","H Sprenger","degree",2,0.621917808219178
"2264","B Costello","degree",2,0.621652673442333
"2265","D Kriete","degree",2,0.621387538665488
"2266","R Ruh","degree",2,0.620945647370747
"2267","N Dogan","degree",2,0.620415377817057
"2268","S Danks","degree",2,0.619796730004419
"2269","J Ball","degree",2,0.619089703932832
"2270","S Hanson","degree",2,0.617587273530712
"2271","L Lewis","degree",2,0.617057003977022
"2272","C Schoner","degree",2,0.616968625718073
"2273","D Gupta","degree",2,0.615642951833849
"2274","R Anderson","degree",2,0.615554573574901
"2275","D Connell","degree",2,0.615112682280159
"2276","H Taatgen","degree",2,0.614935925762262
"2277","A D'Angiulli","degree",2,0.614847547503314
"2278","J Elqayam","degree",2,0.613698630136986
"2279","W Bechtel","degree",2,0.61352187361909
"2280","M Maye","degree",2,0.613345117101193
"2281","R Williams","degree",2,0.613256738842245
"2282","M Choplin","degree",2,0.6129916040654
"2283","M Goldstone","degree",2,0.612107821475917
"2284","N Johnson-Laird","degree",2,0.610605391073796
"2285","J Noelle","degree",2,0.609633230225365
"2286","M Vinson","degree",2,0.609544851966416
"2287","V Blumenfeld","degree",2,0.609279717189571
"2288","A Dennis","degree",2,0.607247017233761
"2289","A Kyburg","degree",2,0.606981882456916
"2290","E Brojde","degree",2,0.606628369421122
"2291","N Baughman","degree",2,0.606451612903226
"2292","S Fisher","degree",2,0.606186478126381
"2293","J Galbraith","degree",2,0.606098099867433
"2294","D Kelley","degree",2,0.606009721608484
"2295","C McNamara","degree",2,0.605921343349536
"2296","L Feng","degree",2,0.605832965090588
"2297","L Ragni","degree",2,0.605656208572691
"2298","D Danks","degree",2,0.60521431727795
"2299","B Gold","degree",2,0.604949182501105
"2300","S Bromme","degree",2,0.603800265134777
"2301","Y Love","degree",2,0.603535130357932
"2302","D Davey","degree",2,0.60309323906319
"2303","U Corner","degree",2,0.602474591250552
"2304","S Grondin","degree",2,0.602032699955811
"2305","M Kapur","degree",2,0.601944321696863
"2306","P Frosch","degree",2,0.601679186920018
"2307","P Seva","degree",2,0.601414052143173
"2308","A Frank","degree",2,0.60053026955369
"2309","R Ward","degree",2,0.600441891294742
"2310","L Dawson","degree",2,0.600265134776845
"2311","A Elman","degree",2,0.599734865223155
"2312","A Duran","degree",2,0.597083517454706
"2313","A Eliasmith","degree",2,0.596995139195758
"2314","J Schöner","degree",2,0.596818382677861
"2315","H Bender","degree",2,0.596730004418913
"2316","S Swoboda","degree",2,0.596641626159965
"2317","K Nakamura","degree",2,0.59637649138312
"2318","D Lupyan","degree",2,0.59478568272205
"2319","J Boroditsky","degree",2,0.594343791427309
"2320","N Nojima","degree",2,0.592841361025188
"2321","J Jensen","degree",2,0.591780821917808
"2322","K Wajima","degree",2,0.591250552364118
"2323","F Demberg","degree",2,0.59063190455148
"2324","S Kokinov","degree",2,0.589571365444101
"2325","M Momme","degree",2,0.589306230667256
"2326","B Nanay","degree",2,0.588775961113566
"2327","R Wisdom","degree",2,0.588245691559876
"2328","M Afzal","degree",2,0.587715422006186
"2329","C Lee","degree",2,0.587450287229342
"2330","R Gane","degree",2,0.5870083959346
"2331","P Hoeks","degree",2,0.586743261157755
"2332","S Graesser","degree",2,0.586566504639859
"2333","P Ferreira","degree",2,0.586124613345117
"2334","J Marinier","degree",2,0.585417587273531
"2335","R Landy","degree",2,0.585240830755634
"2336","A Bechtel","degree",2,0.584710561201944
"2337","E Uesaka","degree",2,0.584533804684048
"2338","T Goodman","degree",2,0.583738400353513
"2339","B Meilinger","degree",2,0.583561643835616
"2340","T Bulthoff","degree",2,0.583473265576668
"2341","D Schneider","degree",2,0.58338488731772
"2342","T Goldstone","degree",2,0.582235969951392
"2343","V Butcher","degree",2,0.582059213433495
"2344","N Tenenbaum","degree",2,0.580821917808219
"2345","R Grasemann","degree",2,0.580733539549271
"2346","D Sakas","degree",2,0.579496243923995
"2347","A Maouene","degree",2,0.579407865665046
"2348","T Smith","degree",2,0.579319487406098
"2349","J Cushen","degree",2,0.579142730888202
"2350","M Breaux","degree",2,0.578789217852408
"2351","N Minervino","degree",2,0.57817057003977
"2352","R Trench","degree",2,0.578082191780822
"2353","A Stevenson","degree",2,0.577817057003977
"2354","M Chiu","degree",2,0.577551922227132
"2355","L Griffiths","degree",2,0.576668139637649
"2356","R Rutledge-Taylor","degree",2,0.576491383119753
"2357","V Westermann","degree",2,0.576314626601856
"2358","H Maanen","degree",2,0.576049491825011
"2359","K Booth","degree",2,0.575519222271321
"2360","M Goel","degree",2,0.575430844012373
"2361","E Verheyen","degree",2,0.575254087494476
"2362","R Barker-Plummer","degree",2,0.575165709235528
"2363","S Glucksberg","degree",2,0.57507733097658
"2364","T Austerweil","degree",2,0.574900574458683
"2365","M Murphy","degree",2,0.574812196199735
"2366","D Armstrong","degree",2,0.574723817940787
"2367","H Yasuda","degree",2,0.574370304904993
"2368","T Todd","degree",2,0.573928413610252
"2369","G Bod","degree",2,0.573840035351304
"2370","M Johns","degree",2,0.573221387538665
"2371","A Oppenheimer","degree",2,0.573044631020769
"2372","G Denrell","degree",2,0.572160848431286
"2373","J Buss","degree",2,0.572072470172338
"2374","S Holmes","degree",2,0.571100309323906
"2375","S Burns","degree",2,0.570835174547061
"2376","T Gopnik","degree",2,0.570658418029165
"2377","F Coco","degree",2,0.569774635439682
"2378","K Bassok","degree",2,0.569244365885992
"2379","V Roll","degree",2,0.568714096332302
"2380","J Beck","degree",2,0.568537339814406
"2381","G Voorspoels","degree",2,0.567741935483871
"2382","J Beal","degree",2,0.567565178965974
"2383","R Little","degree",2,0.567211665930181
"2384","L Horowitz","degree",2,0.567034909412285
"2385","T Chernyak","degree",2,0.566946531153336
"2386","C Hove","degree",2,0.566858152894388
"2387","M Creel","degree",2,0.56676977463544
"2388","S Chapman","degree",2,0.566327883340698
"2389","S Goh","degree",2,0.566151126822802
"2390","D Flusberg","degree",2,0.565974370304905
"2391","L Cantrell","degree",2,0.565885992045957
"2392","K Cohen","degree",2,0.565355722492267
"2393","M Carassa","degree",2,0.565002209456474
"2394","S Harbison","degree",2,0.564383561643836
"2395","J Miles","degree",2,0.564295183384887
"2396","S Revithis","degree",2,0.564206805125939
"2397","G Miles","degree",2,0.563146266018559
"2398","B Fisher","degree",2,0.562969509500663
"2399","P Engelbrecht","degree",2,0.562262483429076
"2400","E Caplan","degree",2,0.561997348652232
"2401","A Imhof","degree",2,0.561378700839593
"2402","A Boroditsky","degree",2,0.561290322580645
"2403","K Riley","degree",2,0.5610251878038
"2404","R Ashley","degree",2,0.560936809544852
"2405","A Krahmer","degree",2,0.56049491825011
"2406","R Louwerse","degree",2,0.560229783473266
"2407","A Chuderska","degree",2,0.559787892178524
"2408","H Do","degree",2,0.559611135660627
"2409","J Alterman","degree",2,0.559257622624834
"2410","K Fukuda","degree",2,0.559080866106938
"2411","K Tanenhaus","degree",2,0.558992487847989
"2412","I Visser","degree",2,0.557313300927972
"2413","S Andrews","degree",2,0.556783031374282
"2414","R Navarro","degree",2,0.556606274856385
"2415","F Dupuis-Roy","degree",2,0.55634114007954
"2416","J Roman","degree",2,0.555103844454264
"2417","M Raffone","degree",2,0.554838709677419
"2418","B Negen","degree",2,0.554485196641626
"2419","T Gadgil","degree",2,0.554043305346885
"2420","N Witthoft","degree",2,0.553336279275298
"2421","N Barner","degree",2,0.551657092355281
"2422","J Bloomfield","degree",2,0.551303579319487
"2423","M Cruciani","degree",2,0.550773309765798
"2424","M Saxe","degree",2,0.54962439239947
"2425","S Bonny","degree",2,0.548652231551038
"2426","D Connor","degree",2,0.548387096774194
"2427","L Benitez","degree",2,0.548121961997349
"2428","R Tenenbaum","degree",2,0.547680070702607
"2429","M Atalay","degree",2,0.547591692443659
"2430","H Hayashi","degree",2,0.547503314184711
"2431","H Shimada","degree",2,0.547149801148917
"2432","D Calvillo","degree",2,0.547061422889969
"2433","S Asakawa","degree",2,0.546973044631021
"2434","F Tenenbaum","degree",2,0.546796288113124
"2435","P Casasanto","degree",2,0.546707909854176
"2436","B Camilleri","degree",2,0.546619531595228
"2437","F Smolik","degree",2,0.54494034467521
"2438","S Makioka","degree",2,0.544763588157313
"2439","T Saito","degree",2,0.544675209898365
"2440","D Lyon","degree",2,0.544498453380468
"2441","P Battersby","degree",2,0.544144940344675
"2442","J Maja","degree",2,0.544056562085727
"2443","C Chang","degree",2,0.543703049049934
"2444","R Sohrabi","degree",2,0.543172779496244
"2445","Y Sydow","degree",2,0.542819266460451
"2446","A Ament","degree",2,0.541935483870968
"2447","N Salay","degree",2,0.541758727353071
"2448","N Borst","degree",2,0.541581970835175
"2449","T Honda","degree",2,0.540609809986743
"2450","M Zeigenfuse","degree",2,0.540167918692002
