"","from","to"
"2090","Z Vidnyanszky","S Sally"
"2092","T Papathomas","Z Vidnyanszky"
"2093","P Perona","P Perona"
"2094","S He","S He"
"2095","M Giese","C Curio"
"2096","H Bülthoff","C Curio"
"2097","H Bülthoff","M Giese"
"2098","S Franconeri","J Nelson"
"2099","J Chiao","J Nelson"
"2101","L Petro","P Schyns"
"2102","M Smith","P Schyns"
"2103","M Smith","L Petro"
"2105","E Vul","M Frank"
"2106","S Johnson","M Frank"
"2107","S Johnson","E Vul"
"2108","A Seiffert","H Fehd"
